"subjects" "activities" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
18 "SITTING" 0.273941302571429 -0.0155269799285714 -0.105521912588571 0.839464714 0.212947021371429 0.276417431042857 0.0779038963571429 0.004670724222 -0.00611285425957143 -0.0371830822285714 -0.0797345645214286 0.0833752812157143 -0.0951635808 -0.0396410809285714 -0.0503883556285714 -0.979481668857143 -0.979481668857143 -0.989467178285714 -0.963565474 -0.994034710714286 -0.988682108428571 -0.974057855571429 -0.974665817 -0.0585153003971429 0.144625790198857 0.121635059074286 -0.990839607428571 -0.985238583714286 -0.987087721142857 0.194318820804286 -0.0105794955342857 0.03477278444 -0.987207904714286 -0.984141119142857 -0.976848134285714 0.0280636008338571 -0.159439066752857 0.0218168994742857 -0.974766466714286 0.207855626508571 -0.988773269428571 0.357920769852857 -0.979482820857143 -0.0230774093425714 -0.992390264285714 0.224975047905714 -0.988580107714286 -0.971579125714286 -0.965858735142857 -0.982445738 -0.982553336571429 -0.967268066 -0.990658097857143 -0.985097470714286 -0.988904001571429 -0.988492425142857 -0.982067465142857 -0.975713310142857 -0.993640318285714 -0.992226442142857 -0.991766787571429 -0.969526674714286 -0.969526674714286 -0.989200539571429 -0.970782132714286 -0.992112829571429 -0.988659196428571 -0.971266062714286 -0.963220672571429 -0.991292270714286 -0.986083114 -0.989282516857143 -0.988984618428571 -0.981037690285714 -0.977595519142857 -0.970885296857143 -0.988531651142857 -0.970528266285714 -0.991967776285714
19 "SITTING" 0.276977629444444 -0.0185404441258333 -0.111517939555556 0.907331309166667 -0.112596728361111 0.135402566816667 0.0768671621527778 0.0148338232684722 0.000257854017638888 -0.0339018030166667 -0.0673943850555556 0.087025401375 -0.0953935055833333 -0.0408007786402778 -0.0579015362166667 -0.955789708611111 -0.955789708611111 -0.973274366805556 -0.955175567083333 -0.981213159305556 -0.979820142638889 -0.946351650416667 -0.952226786666667 -0.0155481277013889 -0.0192655570097222 -0.00273826957083333 -0.976891804583333 -0.963054247083333 -0.972939551944444 0.147680902402778 -0.211341156344444 -0.0896276806138889 -0.973724326388889 -0.963117633611111 -0.954180279027778 0.0177422487072222 -0.320939754194444 -0.0574600312055556 -0.953928124027778 0.0291999772481944 -0.969178686666667 0.22911153675 -0.960297525 -0.137706077690278 -0.979465868888889 0.00249592740972222 -0.983272806805556 -0.939905244861111 -0.936667245694444 -0.989132499583333 -0.971766352361111 -0.956087679583333 -0.976286679444444 -0.962219452777778 -0.976327426666667 -0.979671983472222 -0.956316505972222 -0.9566328025 -0.982155662638889 -0.980713868611111 -0.971001691388889 -0.947782703333333 -0.947782703333333 -0.970301646111111 -0.951065984027778 -0.978441918333333 -0.984956708611111 -0.939885478333333 -0.9330454775 -0.977786782222222 -0.96399042625 -0.978327769444444 -0.98161514125 -0.953207017222222 -0.961561036111111 -0.952281424444444 -0.970823336388889 -0.953534292638889 -0.97839537
20 "SITTING" 0.2771799775 -0.016630680375 -0.1104118192 0.891563755166667 0.1556594569 0.286256063666667 0.0745438102516667 0.00598531404666667 0.003167700952 -0.0379271112333333 -0.0755797672133333 0.0580495969166667 -0.0953636995833333 -0.040001843485 -0.047000897695 -0.978017021833333 -0.978017021833333 -0.990719807666667 -0.962377332166667 -0.995392308166667 -0.991093963666667 -0.969609501666667 -0.975623030833333 -0.02866874131 0.107609317655 0.210335313366667 -0.993445760166667 -0.983883193 -0.988470241 0.277955332916667 0.0277396724596667 0.11719232372 -0.988393569 -0.990329245333333 -0.9739335945 0.0698387733133333 -0.173147233958333 -0.0194301189816667 -0.973346531833333 0.250970927783333 -0.990093703833333 0.33623279745 -0.980269425833333 -0.0696604205566667 -0.995063049 0.3077908781325 -0.9907450195 -0.963222497833333 -0.968063878166667 -0.984679151833333 -0.973604289833333 -0.966032045333333 -0.993525560333333 -0.9840551 -0.990168733 -0.990178704833333 -0.988334019666667 -0.971227991666667 -0.9933220295 -0.995319164666667 -0.9928337675 -0.9692903165 -0.9692903165 -0.990531729333333 -0.971578024666667 -0.994905344 -0.990617521 -0.961693949333333 -0.965800974333333 -0.9942201755 -0.985493318833333 -0.990445861666667 -0.990727755166667 -0.987259808666667 -0.972912517166667 -0.971218019833333 -0.989822909333333 -0.971011373 -0.994742028
21 "SITTING" 0.268336081379032 -0.00804731295322581 -0.099515446133871 0.825473836935484 0.114588392624871 0.34476602 0.0760057731790323 0.00975692523887097 -0.00278161828080645 -0.0358426482048387 -0.074353558416129 0.0702002598387097 -0.095270767516129 -0.0407930587264516 -0.0488204595806452 -0.957487221451613 -0.957487221451613 -0.987799055645161 -0.955847323870968 -0.993737388225806 -0.985008785 -0.954076042258065 -0.966274090645161 -0.122700486687097 0.00713815064193549 0.0927750236451613 -0.988775436451613 -0.980405717258064 -0.985978315322581 0.136689127145161 -0.127783839180645 -0.021487476616129 -0.987034626451613 -0.982005883387097 -0.961177109516129 -0.0154022432258065 -0.312781565 -0.0503841254806452 -0.959923388064516 0.0705937003967742 -0.985826330967742 0.318768530887097 -0.973876282903226 -0.146608517580645 -0.991750682096774 0.216651118587097 -0.983622744193548 -0.937857000806452 -0.950654041290323 -0.978364712258065 -0.959361306774194 -0.956635663064516 -0.988864577419355 -0.980420928387097 -0.988164381290323 -0.988132669516129 -0.976477561935484 -0.955053200806452 -0.993868545483871 -0.992491322903226 -0.988124495645161 -0.942901466612903 -0.942901466612903 -0.98605764 -0.960641288225806 -0.991280225 -0.983231005483871 -0.933992577903226 -0.946203823387097 -0.990017564516129 -0.981902116451613 -0.988971211935484 -0.988484803225806 -0.973804950806452 -0.95730868516129 -0.943543732580645 -0.985294959032258 -0.959513937258065 -0.990946424516129
1 "STANDING" 0.278409848971963 -0.0172898778915888 -0.108233245672897 0.919725220841122 -0.32197690411215 0.0721621268140187 0.0750648701028037 0.00916345161766355 -0.00605031778715888 -0.0239244754499065 -0.0708242451495327 0.0813788687719626 -0.102613502897196 -0.0431438620934579 -0.0518288987149533 -0.974990698878505 -0.974990698878505 -0.986372925981308 -0.969919191401869 -0.989407875981308 -0.989545517570093 -0.96839090271028 -0.973777484112149 0.09762009401 0.089650708805514 0.174004486219626 -0.987738199158879 -0.978066949439252 -0.985212364579439 0.322896794654206 -0.0093365263046729 0.0886533510691589 -0.97662153 -0.980703630093458 -0.970606271962617 -0.113794360056075 -0.108530630556075 0.0499481536016822 -0.974604711495327 0.201332041699065 -0.984731563271028 0.362997627493458 -0.973090027102804 -0.0475415195471028 -0.986253323925234 0.246768461775701 -0.991476231775701 -0.965173293551402 -0.964618518224299 -0.990191331028037 -0.977677331495327 -0.960983529158879 -0.98778195682243 -0.978285911775701 -0.987502341214953 -0.980028964299065 -0.979512085327103 -0.972677384392523 -0.986070903831776 -0.989237958691589 -0.982772851869159 -0.969796479813084 -0.969796479813084 -0.984809011495327 -0.966201065981308 -0.985886922897196 -0.992509828598131 -0.965033755981308 -0.962038208130841 -0.988984459065421 -0.980206159252336 -0.988438647102804 -0.981184173364486 -0.978996787757009 -0.975990976261682 -0.97131475 -0.983767037570093 -0.967526102897196 -0.986133660093458
2 "STANDING" 0.280263445128205 -0.0120169846247009 -0.0990063636890769 0.945161998290598 -0.19364353582906 0.0927914851700855 0.0736746386588889 0.000897658416128205 -0.0143501019400855 -0.0275259431529915 -0.060096695182906 0.0708518166068376 -0.101182205623932 -0.0467074942188034 -0.0452213311441026 -0.916359409059829 -0.916359409059829 -0.96125038982906 -0.896345708888889 -0.964863998803419 -0.966524707350427 -0.899208137264957 -0.935743619145299 -0.0156488461280342 -0.098891352191453 -0.0140594001705128 -0.964675968717949 -0.940686614957265 -0.968922907350427 0.169370305699487 -0.195122127073504 -0.0245513590435897 -0.903283858034188 -0.946461414700855 -0.915745797435897 -0.286434989909402 -0.339158432552137 -0.226243061621538 -0.922491364957265 -0.0494591147488034 -0.952222866752137 0.164012630526496 -0.913934507692308 -0.298481515586325 -0.96231297948718 0.0184331833119658 -0.971614082051282 -0.87820393974359 -0.904460427948718 -0.977659094358974 -0.938370074017094 -0.914397637905983 -0.964505317948718 -0.940091930683761 -0.973057034102564 -0.90487796965812 -0.938049794358974 -0.911230180598291 -0.945099943504274 -0.972086396581197 -0.958144160769231 -0.903576374273504 -0.903576374273504 -0.953264133675214 -0.883570258974359 -0.960840185470085 -0.974146292649573 -0.875656333683761 -0.89654631042735 -0.967815408119658 -0.94400921948718 -0.97589919 -0.90700132034188 -0.93399085008547 -0.918263811623932 -0.909154213931624 -0.953866971025641 -0.885236832820513 -0.96157696
3 "STANDING" 0.282439984851485 -0.0128146701349505 -0.0990984655940594 0.960694304455446 -0.0260894934032673 0.0809445406534653 0.0740713609108911 0.00459242140792079 -0.00890379982950495 -0.0308953246588119 -0.0553639346863366 0.0825261215158416 -0.0938613456732673 -0.0408059796227723 -0.0490622139089109 -0.923508910594059 -0.923508910594059 -0.962504611386139 -0.909742290693069 -0.963493192475248 -0.967691807029703 -0.914879412079208 -0.926936654356436 -0.0561960354732673 -0.00664649729405941 -0.0156104670762376 -0.966736997623762 -0.945295298415842 -0.96231071990099 0.0729529281019802 -0.123412912575941 -0.0755586676732673 -0.912919907128713 -0.946119415247525 -0.922481702673267 -0.198317951256436 -0.245822916644554 -0.134389675461386 -0.923215601089109 0.00110949672603961 -0.951368122277228 0.167510946670297 -0.915782848118812 -0.165425419574257 -0.959061027623762 -0.010941906870297 -0.971777208316832 -0.900269745742574 -0.891590507722772 -0.980778037227723 -0.950063018514852 -0.922466475643564 -0.965911281584158 -0.945756236237624 -0.966840500693069 -0.915561485049505 -0.939222105445545 -0.9219153 -0.945127114752475 -0.96735244950495 -0.955881098712871 -0.904871864752475 -0.904871864752475 -0.952230323465347 -0.885420287128713 -0.955685918910891 -0.973747495742574 -0.899503056722772 -0.883032823465347 -0.968229372376238 -0.950474274455446 -0.97008457980198 -0.918108586336634 -0.936354588118812 -0.929332975049505 -0.910590882673267 -0.95250893019802 -0.887624934059406 -0.954472157227723
4 "STANDING" 0.278736132673267 -0.0169989001970297 -0.110339317960396 0.949003067128713 -0.148745935782178 0.0229714428257426 0.0765152382475248 0.0101050242651485 -0.0048351092450495 -0.0282229512372277 -0.0714851968792079 0.0882892942772277 -0.10392913970297 -0.0403894112891089 -0.0540294919485148 -0.948057583267327 -0.948057583267327 -0.96625788980198 -0.935214949108911 -0.966992196237624 -0.974050576336634 -0.927305382970297 -0.948269642178218 0.106823898933663 -0.0543906397405941 0.0455948440523762 -0.969160970495049 -0.947389831287129 -0.967445614554455 0.215635020643564 -0.223168155642574 -0.0379185433514852 -0.928298674059406 -0.950701154158416 -0.946583658217822 -0.187499596680495 -0.182083074886139 -0.0870287779861386 -0.943405803960396 0.0603959511693069 -0.954049313762376 0.19372127700099 -0.931509719207921 -0.138242540415842 -0.959863885742574 0.0214236542752475 -0.980296715841584 -0.920651812277228 -0.932479292871287 -0.988055961881188 -0.971481887425743 -0.950107163267327 -0.969289760594059 -0.945862484950495 -0.97141721960396 -0.939865114554455 -0.949620065742574 -0.950351992772277 -0.948141751881188 -0.968531129306931 -0.965499618316832 -0.938419048514851 -0.938419048514851 -0.95433874019802 -0.917893458514851 -0.957708706831683 -0.983580268811881 -0.92162831980198 -0.929051226138614 -0.972350174356436 -0.948139881089109 -0.974048785049505 -0.943867772376238 -0.949448779009901 -0.95639237980198 -0.944775018019802 -0.953954578514851 -0.92304463 -0.957737627227723
5 "STANDING" 0.279878101052632 -0.0158187659736842 -0.102854140280702 0.957973750789474 -0.171789125289474 -0.0451725930136842 0.074801788122807 0.00860631086087719 -0.00925778686587719 -0.029610274857807 -0.073460473922807 0.0793000391403509 -0.0941586028508772 -0.041104424427193 -0.0511932971666667 -0.942047920877193 -0.942047920877193 -0.970924920263158 -0.913822268947368 -0.973049770087719 -0.976568202017544 -0.937010148070175 -0.943167085614035 -0.00301141605438596 -0.100655365790351 0.0431728569438597 -0.973994677631579 -0.959741653596491 -0.969777590175439 0.169351714258921 -0.181249281953509 -0.0353612743746491 -0.912528966491228 -0.95257406 -0.954723395701754 -0.216420863596491 -0.215734610947632 -0.157307536271053 -0.945400814385965 0.0116845320749649 -0.963908312807017 0.213866408461404 -0.919255499122807 -0.226946658165789 -0.967993151315789 0.0530975744649123 -0.980343726052632 -0.923261441754386 -0.919001524008772 -0.986524513596491 -0.968474372105263 -0.93936064754386 -0.974282805 -0.959064494298246 -0.973931214122807 -0.912290331491228 -0.945271138947368 -0.950953345701754 -0.96032872122807 -0.973818647982456 -0.975770988508772 -0.934469192719298 -0.934469192719298 -0.965416027719298 -0.883033627368421 -0.966658191052632 -0.982203249649123 -0.921116382807018 -0.913338222280702 -0.977044817280702 -0.961400985877193 -0.976812714649123 -0.913910287017544 -0.941918275789474 -0.954337457631579 -0.938601051052632 -0.966445314824561 -0.88249100754386 -0.967089151315789
6 "STANDING" 0.278664538918919 -0.0158269813351351 -0.109200771902703 0.949980249189189 -0.167221785372613 -0.0745981949009009 0.0756251110720721 0.00787778391108108 0.00120521569476577 -0.0258606668428829 -0.0523054514558559 0.0748744328828829 -0.0979436849369369 -0.0448054359324324 -0.0509693321765766 -0.962904122522523 -0.962904122522523 -0.985885807657658 -0.95540418972973 -0.985555828198198 -0.988839212612613 -0.954865095855856 -0.964332744954955 0.0280918642477478 0.0219596442045045 0.103848262893694 -0.988602528378378 -0.97698651036036 -0.982112218828829 0.252234090015856 -0.0536966499414414 0.0885928275953153 -0.963246538018018 -0.972758575315315 -0.974938220630631 -0.203961493789189 -0.183673230262162 -0.0227074019746757 -0.963321808198198 0.101896133030631 -0.980891861891892 0.303277126317117 -0.960930897927928 -0.112746961172242 -0.980365320900901 0.177522119628018 -0.989947890630631 -0.944098812792793 -0.947362086396396 -0.99002269036036 -0.967005874144144 -0.948351525315315 -0.988396373423423 -0.977090210900901 -0.984826886396396 -0.964048577207207 -0.970602491441441 -0.973768246756757 -0.979977105675676 -0.98318454972973 -0.987168649459459 -0.95327684154955 -0.95327684154955 -0.980925054594595 -0.948991080630631 -0.979244365225225 -0.990536321441441 -0.941853715135135 -0.942495213153153 -0.989269478558559 -0.979008214594595 -0.986214661621622 -0.964761291261261 -0.969785859459459 -0.975748872792793 -0.954966744697297 -0.97989843045045 -0.950390516126126 -0.979077333153153
7 "STANDING" 0.278167702333333 -0.0168561487458333 -0.108544721783333 0.951055664166667 -0.192016237916667 0.0202685501833333 0.0756108126166667 0.0112309681877917 -0.00139713011208333 -0.0276553322291667 -0.0745265385916667 0.0830421379 -0.0990315008916667 -0.040242908125 -0.0529387536916667 -0.977403979 -0.977403979 -0.987248818083333 -0.969653853666667 -0.990543327833333 -0.991740854083333 -0.964162510833333 -0.980432461166667 0.04439467010725 -0.00475867455666667 0.103787202975 -0.990657492416667 -0.976827329 -0.987125414583333 0.2441140004975 -0.107720664035 0.0497779319958333 -0.969862436166667 -0.987659688416667 -0.976827930416667 -0.203011005497917 -0.114216080954167 -0.0694520876325 -0.978935271666667 0.118537955385 -0.986416469333333 0.35008057925 -0.976356964333333 -0.1480478538125 -0.99053530625 0.1474034114 -0.993178749833333 -0.958120478666667 -0.971473190583333 -0.994371643333333 -0.981223097583333 -0.981288301583333 -0.990647209916667 -0.976903426916667 -0.989112364333333 -0.969299645583333 -0.985819524833333 -0.975881772083333 -0.983819412333333 -0.992883005916667 -0.987983995166667 -0.975426643 -0.975426643 -0.987127100166667 -0.966562893166667 -0.990109636916667 -0.9938797405 -0.957061622916667 -0.96847359425 -0.991512530416667 -0.978748358833333 -0.989707577333333 -0.969611136583333 -0.984892750083333 -0.97775468125 -0.976491840666667 -0.986960374166667 -0.966290456666667 -0.9899232165
8 "STANDING" 0.279190608045113 -0.0167785162803008 -0.101943335206316 0.895030767443609 -0.270188422481203 -0.113663982947594 0.0751997176985714 0.00903255885481203 -0.00661995842599248 -0.0232110152123308 -0.0635060759775188 0.0781252398556391 -0.101448828706767 -0.0440247613383459 -0.0514039734781203 -0.931903093458647 -0.931903093458647 -0.963996728721805 -0.910677278947368 -0.960088453082707 -0.966789947067669 -0.918036634661654 -0.935596141353383 -0.151155612969173 -0.152888190304511 -0.00455593267894737 -0.96804333924812 -0.949942674736842 -0.959046668721805 0.0646405256114286 -0.26923797993985 -0.0741380227303007 -0.915346797218045 -0.92877863887218 -0.929270046766917 -0.334654249850526 -0.323048736347368 -0.218795807984211 -0.934077985263158 -0.059955645088797 -0.953634767218045 0.0932881270984962 -0.908746496917293 -0.253813375415789 -0.947453674661654 -0.0677549093589474 -0.969943319323308 -0.899372206992481 -0.917263006390977 -0.977445554511278 -0.961215350075188 -0.941679607894737 -0.967973532406015 -0.949480887744361 -0.964273343909774 -0.920287182706767 -0.923026728571429 -0.925048201353384 -0.943435804661654 -0.958036026240601 -0.960407303383459 -0.922430056766917 -0.922430056766917 -0.952882707894737 -0.883266625413534 -0.94460191406015 -0.971520182556391 -0.896674504285714 -0.914057212932331 -0.97090238075188 -0.952815233007519 -0.968313492030075 -0.923104048421053 -0.920667288045113 -0.930792626766917 -0.928192326691729 -0.951206604135338 -0.887783684135338 -0.944726564962406
9 "STANDING" 0.279726316393443 -0.0161611111353115 -0.107218281540984 0.966045483606557 -0.153677771032787 -0.00194562715901639 0.0748828844344262 0.0088937645942377 -0.00489086347483607 -0.0271583385971311 -0.0678250073360656 0.0767206241516393 -0.100134876532787 -0.0434679188762295 -0.0519614727057377 -0.954903392459016 -0.954903392459016 -0.979303995737705 -0.951235542540984 -0.983264726967213 -0.985287669344262 -0.94652808795082 -0.958881234590164 0.0868128846065574 -0.0676624042639344 0.0440065305819672 -0.982982691065574 -0.967791889180328 -0.977846511229508 0.233527341135246 -0.150049170276885 0.0743398099762295 -0.954995312213115 -0.972471500983607 -0.96932164852459 -0.245727397465574 -0.129519650743443 -0.0590563136844262 -0.960183928934426 -0.0139869863606557 -0.975217370081967 0.29346261297541 -0.960799478606557 -0.212143136688525 -0.982018002295082 0.106706798653279 -0.987991518196721 -0.934712082704918 -0.939574485655738 -0.990561756803279 -0.967083480901639 -0.951669669098361 -0.982696109590164 -0.967734674180328 -0.981011732377049 -0.955113771065574 -0.969051022622951 -0.969180346311475 -0.973970314508197 -0.984643929590164 -0.982415083688525 -0.94820485852459 -0.94820485852459 -0.976100000819672 -0.943626467295082 -0.98062003647541 -0.989377122213115 -0.932643951639344 -0.934273635819672 -0.983986112786885 -0.970100427868852 -0.982855094016393 -0.955972953934426 -0.967381463770492 -0.972077645327869 -0.949818613278689 -0.976231530737705 -0.943299387786885 -0.980004725409836
10 "STANDING" 0.283497402948718 -0.0165999672935897 -0.103657729076923 0.941587749358974 -0.0578867045 -0.166737468166667 0.0736438905641026 0.0120767950358846 -0.00476310557910256 -0.0299337294166667 -0.068667733 0.0867342708846154 -0.100107332602564 -0.0424982241410256 -0.0544335294410256 -0.969948825128205 -0.969948825128205 -0.989205231794872 -0.972528178205128 -0.992848576025641 -0.989427670897436 -0.96931401525641 -0.969999504230769 -0.0162371376025641 0.0673569419466667 0.0525158714 -0.991038638974359 -0.982425403974359 -0.986091891538462 0.267452462051282 -0.0110757034462821 -0.00527777880897436 -0.973157351666667 -0.983594244615385 -0.98363927 -0.117570139566667 -0.180188922417949 0.00791532346153846 -0.971082558076923 0.0924921398371795 -0.986502687948718 0.344673907153846 -0.975448632179487 -0.0835937870487179 -0.99117243 0.211078134223077 -0.989076811794872 -0.960298267692308 -0.953468961666667 -0.985359689871795 -0.980552435769231 -0.959562830769231 -0.991026497435897 -0.98262195474359 -0.988073825641026 -0.973400107564103 -0.980110277307692 -0.982357006410256 -0.987102322692308 -0.992589441153846 -0.992698522948718 -0.95729449448718 -0.95729449448718 -0.986761550641026 -0.964105768461539 -0.990809427435897 -0.989100620641026 -0.958174310128205 -0.948540267051282 -0.991847149615385 -0.984236462179487 -0.98865796025641 -0.973926885 -0.978402418717949 -0.983527402051282 -0.957173571923077 -0.985912716923077 -0.963574736025641 -0.990672800769231
